Entry	Organism ID
Q2IR97	316058
A0A5E8NKA7	1583
A0A4R1BKT2	2528202
L7ZZI5	1233873
F8EYR9	744872
A0A366I2Y2	645887
A0A661QP09	2026735
A0A1V4ET79	1765683
A0A3M1TN22	2026735
A0A2K4ZQN2	879566
A0A2J0UG24	40324
G0TQ25	1048245
G0TIK2	1048245
S0Y7S8	1169355
A0A2K4ZQL3	879566
A0A4Q9QPP5	2487519
A0A3A5AX96	2026735
A0A5C1B3J0	2599640
A0A2M8EJT5	1973949
A0A534Q4T4	2026735
A0A6N4TKH3	2583452
A0A496YPP3	2026735
A0A3A5ARE6	2026735
A0A661PJV8	2026735
A0A651HMC3	2448054
A0A396LS07	2293134
D7CPW7	643648
G2T4N5	585394
A0A661M924	2026735
A0A1G6U1B3	1190417
A0A1N7JM87	484498
A0A352Z8J8	2026735
A0A2E9QTU5	2026735
A0A534TUF2	2026735
A0A534W3T2	2026735
A0A3D5YD53	2026735
A0A506NSN0	470931
H4GKE4	1144300
A0A661K9D9	2026735
A0A661HRD9	2026809
A0A661NNS5	2026735
A0A3R6GKD5	46503
A0A552KEL6	2486236
A0A661KZM0	2026735
A0A534TVD5	2026735
A0A2N7RI98	396378
A0A1M6QEL6	169427
A0A223MXB3	2025808
A0A661I7B3	2026809
A0A329AIU2	1566260
A0A0F5YEE0	1637645
A0A534U618	2026735
A0A661TA98	2026735
A0A318CYJ6	2026735
A0A4Z0RZ59	1583
A0A318CT32	2026735
A0A259S7P5	1970399
A0A5H7CQY1	2021402
A0A2N7R7Y6	396378
A0A370V7J5	1499973
A0A661I1F6	2026809
A0A356HVH7	2026735
A0A4S3KMT7	993689
A0A2G6ND19	2026735
A0A1E8PIG3	198620
A0A661LF16	2026735
A0A661ILD8	2026735
A0A4R2T1X0	1521931
A0A2S9BD89	1848735
A0A0F3IWX9	552518
A0A523C5U3	2026735
A0A3A4RC31	2026735
A0A4V8GCB5	1571773
A0A496YA43	2026735
A0A2G6NGZ9	2026735
A0A509LD36	2026735
A0A6N7FM69	2080302
A0A427HQ52	587
A0A520XTR0	2080302
A0A4U6BS92	211460
A0A3N5Z3U4	2026735
A0A355HAT0	2026735
A0A318CWE2	2026735
A0A2T4IW79	1776423
A0A6M0GF57	2607809
A0A3S0BNX1	2080302
A0A0Q7VUN4	1736555
A0A661P1G8	2026735
A0A0B2A2S8	1348253
A0A1W9GCC9	1827376
A0A661SBJ0	2026735
A0A355H7W0	2026735
A0A661IEW1	2026735
A0A1H1Q1P4	255045
A0A2G6NQ66	2026735
A0A4Z0RTU0	1583
A0A1W9GD64	1827376
A0A5J5LYC7	2529855
A0A552KW43	2486236
A0A415JII7	46503
A0A2A6RDP1	2024553
A0A511CGC1	551990
A0A661RLF6	2026735
A0A661PWR9	2026735
A0A3D4Z3M9	2026735
A0A6L7NB21	2080302
A0A524P130	2026735
A0A552L5L3	2486236
A0A432MIH2	2080755
A0A3A4ZUS0	2026735
A0A318CVJ0	2026735
A0A661SQY1	2026735
X0QBU7	1298608
A0A661NRX5	2026735
A0A534ZAJ2	2026735
A0A427HG42	587
A0A3M1E8R2	2026735
A0A037ZER5	1454373
A0A1E8PEW3	198620
A0A2M8ECN8	1973949
A0A286IIC2	1945892
A0A1F9A6I8	1797829
A0A1W9GCN7	1827376
A0A351SZ84	2026735
A0A3A4NI79	2026735
A0A661ICY4	2026809
A0A432HQP3	2026735
A0A5J5LPK7	2529855
A0A5J5LWF6	2529855
A0A661SB06	2026735
D5Q4D7	525259
A0A482PN89	1583
A0A4R9M6K5	1571773
A0A1F6LIG7	1817870
A0A0F5Y6X3	1637645
A0A6L5FEQ7	2080302
A0A3A4NYQ8	2026735
A0A5H7CZ21	2021402
A0A2M8EIS8	1973949
A0A1F9ABA8	1797829
A0A2X2E117	587
D3QMX3	701177
A0A135IBD0	294935
A0A3D5YBJ3	2026735
A0A6M0GF69	2607809
A0A661KRW5	2026735
A0A661LS62	2026735
A0A3N5TKM4	2026735
A0A3Q9E558	1965282
A0A661L6L5	2026735
A0A661SSG9	2026735
M3MRJ3	1159024
A0A482PS31	1583
A0A482Q0C0	1583
A0A2A6RIZ6	2024553
A0A357BUG2	2026735
A0A0A1GWT4	1291742
A0A524P638	2026735
A0A318CP57	2026735
A0A660QNX9	2053689
A0A506NUJ3	470931
A0A2K4ZI12	879566
A0A355EPD0	2026735
A0A661NPX9	2026735
A0A329ATC0	1566260
A0A259S3T9	1970399
A0A2G6FQ45	2026735
A0A661R3P2	2026735
A0A4Q4L4U5	198620
A0A1A2L1N6	1834152
A0A496XK63	2026809
A0A427HM89	587
A0A6M0FYM3	2607809
A0A3M1CR22	2026735
A0A2A5PZC4	587
A0A1F6LP36	1817870
A0A6N7FMT7	2080302
A0A1F7WUI1	1802474
A0A4Q9QNZ2	2487519
A0A5M9T256	198620
A0A356GQ43	2026735
A0A661QML5	2026735
A0A2M8E3V0	1973949
A0A3B9V940	2026735
V7DHI1	1388762
V7D851	1388762
A0A4P5WAF4	2026735
A0A552KD76	2486236
A0A661LXK7	2026735
A0A3E2B7C8	587
A0A285LUZ7	756689
A0A661JFX6	2026735
A0A661PQE6	2026735
A0A259LRE9	1970392
A0A2M8EG60	1973949
A0A0J6WTA8	1122219
A0A0J6ZNA6	1122219
A0A285LSS2	756689
A0A341F5X5	198620
A0A1S6F0I4	1938606
A0A534S996	2026735
A0A2A2QJ17	1982331
A0A2M8E4U4	1973949
A0A1F6LPL5	1817870
A0A534WU50	2026735
A0A523J3S0	2026735
A0A2M8E8G1	1973949
A0A661IT00	2026735
A0A1A2KQH8	1834152
A0A661M8L2	2026735
A0A534U5E5	2026735
A0A6I1QN74	2026735
A0A6N9A3B4	2080302
A0A5C6EK65	2528013
A0A353EPY1	2026735
A0A6M0GBC8	2607809
A0A661J5D9	2026735
A0A661IZV1	2026735
A0A523CB04	2026735
A0A2D5DFZ6	1902408
A0A5J5LR27	2529855
A0A520XV82	2080302
A0A318CZ23	2026735
A0A534WJQ4	2026735
A0A353EPH4	2026735
A0A4R8UUM7	1259145
A0A1A1YEM5	1834121
A0A5J5LTF0	2529855
A0A6L5F770	2080302
A0A3N6ANG0	2026735
A0A520XTS2	2080302
A0A6L5FA03	2080302
A0A661HIK0	2026809
A0A6L8JMD0	2080302
A0A5D0S863	2599923
A0A351SSM0	2026735
A0A2T4J216	1776423
A0A2X2DYC9	587
A0A5N8SC91	480
A0A423PID8	856730
A0A534N4A7	2026735
A0A3B9V9V2	2026735
A0A1Y4AR56	1965630
A0A6M0GE97	2607809
A0A1C2E991	271420
A0A318CXU8	2026735
A0A661S4R3	2026735
A0A661M2H1	2026735
A0A3N5U579	2026735
A0A524P3W8	2026735
A0A5J5LYZ2	2529855
A0A0Q7VLW7	1736555
A0A495HWJ5	2135633
J0S3G9	992106
A0A661LWE1	2026735
A0A1M6LDQ4	169427
A0A3R8W5F7	587
A0A2A3XVG0	2024404
A0A6M0GDM7	2607809
A0A3N5U5P6	2026735
A0A3M1X4B5	2026735
A0A534PWU6	2026735
A0A318BBT6	2204170
A0A356I1G7	2026735
A0A0E0SRD1	344610
A0A534NFJ1	2026735
A0A524IG65	2026735
A0A2M8H814	931529
A0A661JP30	2026735
A0A6L5F4Y4	2080302
A0A534W628	2026735
A0A5N8SC75	480
A0A535AEH5	2026735
A0A0F5YCM1	1637645
A0A661S198	2026735
A0A3N5UCJ8	2026735
A0A4P5VX45	2026735
A0A534WTA2	2026735
A0A661M3J3	2026735
A0A535B7W6	2026735
A0A2A6RHE0	2024553
A0A534VPY3	2026735
A0A2N2HBN8	2013749
A0A6L8JKM6	2080302
A0A3N5Z607	2026735
A0A355H5T7	2026735
A0A4S3KGX1	993689
S7TCC3	1121405
A0A3R8WXF3	587
A0A6N7FJ27	2080302
D3QNY8	701177
A0A509L176	2026735
A0A353ES59	2026735
A0A5J5LTJ7	2529855
A0A2G6FSA4	2026735
A0A661QY93	2026735
A0A0F9ZNE2	1619061
A0A2T5NK62	2161826
A0A661SFA0	2026735
A0A0E0SS43	344610
A0A3M1KZ99	2026735
A0A661JK74	2026735
A0A1Y4AG62	1965630
A0A352Z8K0	2026735
A0A3M1CZ12	2026735
A0A0F5Y9T8	1637645
A0A661MAW9	2026735
A0A0F9Z759	1619061
A0A1M6XDR2	169427
A0A538QKN6	2026735
A0A6M0G1Z1	2607809
E4V854	398513
A0A520YJZ1	2026735
A0A2D5V906	2026735
A0A074MX77	39960
A0A356GQJ6	2026735
A0A661HT47	2026809
A0A1G3AKD0	1801971
A0A1S6F477	1938606
A0A3A4R1P4	2026735
A0A0F5Y8H0	1637645
A0A3A9NJZ0	480
A0A286ISH6	1945892
A0A5J5LQU0	2529855
A0A357BU58	2026735
A0A286IU42	1945892
A0A496Q6D0	2053689
A0A661KW34	2026735
A0A552KE33	2486236
A0A432HCA4	2026735
A0A2R3M4V2	587
A0A533RH33	2026735
A0A2E2WEN2	2026735
A0A535AX92	2026735
A0A357BNY5	2026735
A0A1Q6XTG1	1805233
A0A661L1N5	2026735
A0A534WRI9	2026735
A0A412LTB2	46503
A0A661S3D8	2026735
A0A431IM29	2080302
A0A318B886	2204170
A0A3A5ASP4	2026735
A0A436ZJ03	198620
A0A1M6UE59	169427
A0A661SYN5	2026735
A0A534UHH0	2026735
A0A2N7RJQ0	396378
A0A6L5F937	2080302
A0A3S8ZWY8	2496266
A0A4U3ESK5	198620
A0A356HYN9	2026735
A0A661RJP6	2026735
A0A534TT88	2026735
A0A264VTI5	587
A0A661SRE7	2026735
A0A6M0GAK5	2607809
A0A1G3AHJ6	1801971
A0A495AIE1	2447891
A0A7D4BHQ6	1380685
A0A417LGB3	2293244
A0A318CX96	2026735
A0A3D5WEH3	2026735
A0A6M0FXQ6	2607809
A0A1T1AS49	28066
A0A1Q5R9T8	1680155
A0A3A4NUD0	2026735
A0A3A4ZXN9	2026735
A0A368A6H8	438
A0A031ID75	1470592
G2SZX6	585394
A0A2K4ZCQ2	879566
A0A661HH89	2026809
A0A2R3M4V8	587
A0A3A5ARM5	2026735
D7CPA3	643648
A0A1F9A7G1	1797829
A0A534W831	2026735
A0A1C2DQE6	271420
A0A661LGC1	2026735
A0A534MY23	2026735
A0A3M1T6H4	2026735
A0A1H0GQ84	419597
A0A099S911	1487921
D7CJ68	643648
A0A6M0FYM1	2607809
A0A5H7D1G4	2021402
A0A285LT18	756689
A0A552KGB7	2486236
A0A1A2L7N4	1834152
G5QGZ3	913081
A0A6N7FPH2	2080302
A0A2M8E6H5	1973949
A0A2M8EH38	1973949
A0A3A4ZYH1	2026735
A0A2A3XUB3	2024404
A0A4P5W1T0	2026735
A0A0F5YER3	1637645
A0A2N7RGF2	396378
E4VAJ7	398513
J0S2J9	992106
A0A0F5YGK0	1637645
A0A432HUN6	2026735
A0A4R1BIJ9	2528202
A0A2T2TVS6	1919092
A0A4V2DE96	1777262
A0A396LV85	2293134
F0JLI5	981367
D7CPF8	643648
A0A1F1ZZR2	1581060
A0A2X2EET5	587
A0A496YN35	2026735
A0A3M1TVI9	2026735
A0A2G6FS62	2026735
A0A3R6B251	46503
A0A6M0GFR9	2607809
A0A3M1FE90	2026735
A0A1A2LDN5	1834152
D5PZG5	525259
G0TNV3	1048245
A0A6N9T5R9	2696469
A0A6G2U7W0	2690328
A0A661NJ59	2026735
A0A661RZH8	2026735
A0A6N4UC20	587
A0A356GNN3	2026735
A0A534Q4X9	2026735
A0A661M5V7	2026735
A7B0Q6	411470
G2SYF6	585394
A7B5S0	411470
A0A2K4ZLW2	879566
A0A3N5TV77	2026735
U3TSH3	891974
A0A1A2ZPX1	1834150
A0A6M0GE02	2607809
A0A2X2DL55	587
A0A2T4ITQ7	1776423
A0A0F9Z4R4	1619061
A0A661M233	2026735
A0A431IG34	2080302
A0A3S8ZN93	2496266
A0A329AYC6	1566260
A0A5M9T7G1	198620
A0A534UCI1	2026735
A0A5H7CWG1	2021402
A0A534VDJ9	2026735
A0A1Y4AGF8	1965630
A0A5H7CUX5	2021402
A0A5M9TMD5	198620
A0A535AHG6	2026735
A0A5H7D0M0	2021402
A0A6N4TI26	2583452
A0A2A2QFU7	1982331
A0A318CV19	2026735
A0A3R7LHI3	72022
A0A1H0DG42	419597
A0A1H5QLQ1	218821
A0A661LDJ1	2026735
A0A264VMV4	587
A0A3E2BHF6	587
A0A285LXV9	756689
A0A6L7NFQ7	2080302
A0A3D4Z5V0	2026735
A0A2V3ZZC7	2184082
A0A552KNI2	2486236
E4VAK6	398513
A0A6M8RN94	587
U3U4W5	891974
A0A5B0EID4	254787
A0A329AAL7	1566260
A0A198XRL2	480
A0A661R772	2026735
A0A661PL08	2026735
A0A5M9SVA6	198620
A0A2D5DJP5	1902408
A0A661K2S5	2026735
A0A318CQU3	2026735
A0A2D6BIX2	2026735
A0A5C1B4Q5	2599640
A0A1A2ZQZ4	1834150
A0A1Y4AJL9	1965630
A0A3C1EE05	2026735
A0A3M1CGM7	2026735
A0A6L5FEL4	2080302
A0A1N7N0Y5	484498
A0A534U351	2026735
A0A661R0Q9	2026735
A0A3D4YZF8	2026735
A0A3N6AUN9	2026735
A0A351SUZ7	2026735
A0A1F6LUB9	1817870
A0A4R1U1L5	2135656
A0A329A8R0	1566260
A0A534RGK3	2026735
A0A534T8M8	2026735
A0A3M1MGB8	2026735
A0A661LF65	2026735
A0A5J5LRH3	2529855
A0A3D4Z628	2026735
A0A4U3EFB2	198620
A0A6L5F914	2080302
A0A1F6LD74	1817870
A0A6I1R5L1	2026735
A0A524P2F9	2026735
A0A6M0G5T4	2607809
A0A2N3I8D4	2016530
U3U4N6	891974
A0A2G6FSV6	2026735
U3TQ32	891974
A0A535ACX5	2026735
A0A3M1CL20	2026735
A0A1G3A6K6	1801971
A0A661I269	2026809
A0A535B310	2026735
A0A2V4A2F3	2184082
A0A290XUX1	1737359
A0A661J2A8	2026735
A0A1F6LSL8	1817870
A0A223N2R5	2025808
A0A5H7CUG7	2021402
A0A538QRJ5	2026735
A0A534N8F6	2026735
A0A353EPD0	2026735
A0A534QAV8	2026735
A0A6M0FZB4	2607809
A0A5H7CWK3	2021402
A0A2A2QKK4	1982331
A0A147GF39	157782
A0A1H6DSG2	418522
A0A4Q4L9S2	198620
Q0SY52	373384
A0A6L5FB18	2080302
A0A3A4N8G7	2026735
A0A318CUM6	2026735
A0A4R9M6J6	1571773
A0A6N2D0Q8	2026735
A0A534PX21	2026735
A0A4P5VYD2	2026735
A0A1Q6XW72	1805233
A0A661JZY0	2026735
A0A661SC86	2026735
A0A661RKD6	2026735
A0A4R1U376	2135656
A0A0Q7WC41	1736555
E4V7F0	398513
A0A4S3KEW3	993689
A0A2M8E4R0	1973949
A0A661PSC7	2026735
A0A106K2R8	101571
A0A3N5T6X3	2026735
A0A535BBZ8	2026735
A0A661IE43	2026735
A0A223N3B2	2025808
A0A1I1LCM0	517719
A0A329A611	1566260
A0A2A6RJK2	2024553
A0A660R5G3	2053689
A0A341F003	198620
A0A318BD88	2204170
A0A5J5LVL4	2529855
A0A661JKV2	2026735
A0A4U3EW14	198620
A0A1A3A4V7	1834150
A0A1Y4AIV7	1965630
S7V914	1121405
A0A538QDY1	2026735
A0A1G3A5Z6	1801971
A0A535B2X9	2026735
A0A509LLV1	2026735
A0A2N7R2M6	396378
A0A534U6S1	2026735
A0A1A2LDV6	1834152
A0A534V8N9	2026735
A0A535AD29	2026735
A0A7C7S6D2	2080302
A0A661LSW7	2026735
A0A259SLF2	1970399
A0A1G8FDY7	1881027
A0A6N2ED25	2480217
A0A0A8UYK8	449
A0A3A1URD8	393251
G0VQM6	1064535
A0A4Z1R0Y4	1183413
A0A546W8B1	1183413
A0A6H9Z536	359158
I9ZBH4	992112
A0A0J1FWL5	476652
A0A417H739	2293198
G8PF47	701521
A0A514WRH9	304378
A0A1F4MFP9	1797574
A0A6L7U820	2605256
I4HZR0	1160284
A0A5C7LM44	2202144
I4HHD2	1160284
F0TH22	1604
K7QWR7	751945
A0A069CSN4	1329250
G0VN89	1064535
A0A6I7WE29	1916061
A0A522D3A6	2202144
A0A3S1MVL0	2496749
R6NLB3	1262947
A0A2T1A294	1629062
I3U5U5	333849
H4UJ62	868160
A0A6N8U8L5	2692629
A0A417HBU5	2293198
A0A522DAG0	2202144
R6HBR2	1263004
A0A1F6E0C6	1798500
I2RXM3	869670
A0A1S7QIH4	1183424
A0A498CYM1	2321404
A0A1S7Q286	1183424
H4UT50	868160
A0A417HB47	2293198
A0A2I1TT46	1318
A0A522CP87	2202144
A0A0W0SM25	1212489
A0A2N9MW24	2043164
A0A4V2V188	127458
I4HZQ4	1160284
A0A417H5E9	2293198
K7QVP3	751945
A0A317CGJ0	1247513
A0A0Q5GXL4	1736336
A0A1A3PEK6	1790
A0A0G0M9X7	1618921
A0A1F6E1N1	1798500
A0A4R3N6Z2	127458
A0A6N9YN63	1783498
N6VHB9	1094496
H4URR9	868160
R6NSQ6	1262947
N6VC81	1094496
A0A1Y3E5C5	102617
A0A3A5Y1P8	2292922
G0VQC1	1064535
A0A1I4B2L4	335020
A0A4V3RNC0	1796644
A0A2X4SXR2	38289
A0A1A3NRZ7	1790
A0A4R3MTN9	127458
A0A7H8WNU2	359385
A0A4S0L0T9	2563923
A0A1F6E087	1798500
A0A2T2UTP6	1919118
A0A546W844	1183413
B7A8W9	498848
A0A1F4M4F9	1797574
A0A1I3NJF9	1576369
A0A345UPP1	1457365
A0A496QRB5	2202144
A0A149VUW7	1789004
B7BC24	537006
A0A660THM7	2202144
A0A4S0N8N2	2563946
A0A172TJC5	1178515
A0A7H0NVV1	2750025
A0A7H0ND26	2750025
R6NMZ2	1262947
A0A070STW6	1444180
M6FEB5	996804
A0A0R3M539	1518501
U6RFI6	1121098
K7SIV6	1224746
X5UL24	1287298
A0A6M4GRU6	2732067
F4L4C0	760192
F6G1T3	1031711
T2IIZ1	423474
A0A4R7KHJ5	1798206
A0A1I4FI58	335020
A0A5B8EDT3	1604
A0A0G0Y9P1	1618927
J1R7T3	745408
A0A0E1S074	425067
U4R814	1355529
A0A069CSU5	1329250
H4UIS7	868160
A0A1S7Q1N0	1183424
K7SCY2	1224746
A0A553KIA3	2595056
M6FLF3	996804
A0A3S1MPG4	2496749
A0A1I1NZQ1	870482
E0QQA6	871571
A0A2N8KN24	1389932
A0A2T1A6R0	1629062
A0A2T0ZTL6	1629062
A0A6N8UBD7	2692629
A0A417HAB2	2293198
A0A0J1FKN7	476652
A0A1S7QBB3	1183424
A0A4R1IVX7	1938808
A0A1G1EXF3	1801692
A0A1J5E4A7	1817895
A0A1W6ACR0	1405
A0A6N2EHF7	2480217
A0A1Q7UG60	1805101
A0A2H6GMI1	2005722
B4D9N7	497964
A0A120EIT0	1405
A0A434VPP5	2496749
A0A6G7X9Y9	2714926
K7SD13	1224746
K7SLY4	1224746
A0A417HKQ0	2293198
A0A498CZK9	2321404
K7TER1	1224746
F4L599	760192
A0A2W5VBV8	88688
A0A1J5E7Y5	1817895
N6VJ91	1094496
A0A2W5PXC7	205844
A0A0A8UZ29	449
A0A2T5YBD2	1220575
A0A413DMG4	1604
A0A1W2LXY9	227715
A0A2K2FJU1	84032
A0A074TCK1	1185766
A0A660TGG0	2202144
A0A368V6Q7	989
A0A149VWC4	1789004
A0A660TGU2	2202144
A0A1I5P7L6	289003
A0A0J1IK54	476652
A0A1I4FN34	335020
A0A069CVP6	1329250
I3U361	333849
A0A2G6DND6	2044943
M3P5C5	1159034
A0A090MFM6	77133
A0A1I3L3F0	1576369
I4HHW1	1160284
A0A1G1F1B6	1801692
M3LIV0	1159034
A0A4S0KS79	2563923
A0A1Q7Z228	1805101
A0A2N9LXC8	2043164
A0A2A9F2U1	638953
F6G6J2	1031711
A0A434W8Z9	2496749
A0A1F2M1R2	1581110
A0A4S0NPJ8	2563946
A0A4R3N454	127458
R6Z1S7	1262800
U6R7I9	1121098
A0A2N4Y7B6	2067451
A0A1W2LX45	227715
A0A2N8K8H4	1389932
A0A2W5X573	88688
J0HR85	992117
A0A1Q5FTQ7	1703932
A0A6N2EEG8	2480217
A0A522CIE0	2202144
A0A2S8WA97	1848616
M3NAA7	1159027
A0A1S7SB56	1183424
A0A1E8BD76	1405
A0A1I1PKG8	870482
A0A1G1EWG1	1801692
A0A1G8EER2	1882826
A0A1F4MDW5	1797574
A0A2K9QCK0	204042
A0A2T7B3N2	413502
A0A1A3NU11	1790
I4I1D0	1160284
E6SI52	644966
A0A1S7NSB7	1183424
K7TEL2	1224746
A0A2N9N0E4	2043164
A0A1J5DYZ3	1817895
A0A149VWZ0	1789004
A0A345UNP2	1457365
I9ZGY7	992117
A0A496QWK5	2202144
A0A1A0LSG0	56689
N6VIB1	1094496
A0A1M5AXW4	2017
A0A1U9ISE8	102617
A0A1W9UK35	1971628
A0A3A5ELM1	2082399
H4UTH2	868160
A0A2K9QDB2	204042
G8PFC8	701521
A0A657X2Y4	2070650
A0A6I3P711	1318
A0A4Q5MF52	2054186
A0A3S1KKR8	2496749
I4HNM6	1160284
A0A4V2V1W7	127458
A0A1F6E1K4	1798500
A0A6L7U3J1	2605256
A0A1S7B4V6	150123
I4I2F3	1160284
U6RCT3	1121098
A0A2T7B0L1	413502
A0A1A1WD16	1834119
I2S0L2	869670
A0A1F4MG30	1797574
A0A070SM82	1444180
A0A7H0NNL1	2750025
A0A660TRX1	2202144
A0A1A2A401	1834092
A0A7C9JM09	2304565
A0A6L7U2U7	2605256
F3BPR0	77608
A0A654KHP9	937774
A0A6G0AHB2	2268192
A0A2N9LYY0	2043164
A0A1S7R4F8	1183424
A0A1S7NUZ0	1183424
A0A1F7GCN0	1802031
I4I5D7	1160284
A0A1F5BLG4	1797290
A0A192LTJ0	1703960
A0A657Q5S3	2548426
A0A2W5NK21	205844
A0A2B5Q948	1405
A0A1I3LTH9	1576369
A0A069CTJ1	1329250
A0A4U2X0J6	1405
A0A074V995	1385367
A0A4R3MZL4	127458
A0A653LFJ9	2653138
A0A2N9MY20	2043164
A0A3S1V5J9	2496749
U4RGX0	1355529
A0A6S7DRR8	1389932
A0A7H0NK05	2750025
A0A660T3A2	2202144
A0A4Q5MAG6	2054186
A0A4S0KN65	2563923
A0A074T9Y9	1185766
A0A1F7GBK5	1802031
A0A1H0W904	80868
A0A2M8U2G0	1917215
R6ZLV1	1263027
A0A4S0KFS2	2563923
A0A660SS48	2202144
A0A2D2H6E0	2018065
A0A4V3AMU0	453837
A0A2U3A046	2200760
A0A7H0NPD9	2750025
A0A4R3MTF4	127458
A0A1S8GDX1	1405
A0A364K1T9	2137476
A0A3A5EE44	2082399
A0A1S7BDR4	150123
A0A1S7PYQ3	1183424
A0A0N1ABV3	1523420
A0A1Q7Z297	1805101
A0A2W5NFJ3	205844
E0QQN3	871571
A0A2W5NID4	205844
F3BFF8	77608
A0A0W0TDA9	1212489
A0A2N4Y0S6	2067451
K7R7U1	751945
H4UQJ4	868160
G8PEQ1	701521
C3G7R6	527032
A0A5K7YQM4	571177
A0A546X8I6	1183413
A0A5T7LSE5	48409
A0A070SRN4	1444180
R6NP01	1262947
A0A2N8K857	1389932
A0A6B8M119	173366
A0A6P0KH92	2607803
A0A1F8L5K3	1797616
M3M5M7	1159027
K9F202	102129
A0A498CNN3	2321404
A0A2K9QAQ0	204042
A0A2N8KBH1	1389932
A0A1I3V9A1	335020
A0A6I7W5F0	1916061
A0A1I4DTJ0	335020
A0A6N2EMU1	2480217
A0A2D2H0Y4	2018065
A0A522D4H8	2202144
B0CK94	470137
A0A181C7I7	215221
A0A6N2ERG9	2480217
A0A4S0NKF7	2563946
A0A660TZ08	2202144
A0A3A5ED29	2082399
A0A0N0J7P9	1523420
A0A1G2ZT71	1801965
A0A1I5LK33	289003
A0A1S7BD01	150123
A0A4Q2L9S9	2509434
A0A2H1KQW3	1255669
A0A1V3NY64	1945855
A0A4Q2KXC3	2509434
A0A1G2ZL54	1801965
A0A1G1EUP5	1801692
A0A1A3NQD2	1790
A0A4R5WLJ0	56689
A0A1J4S5V5	1805399
A0A0N1AZI4	1523423
A0A1F4M8Y6	1797574
A0A2N8KD33	1389932
A0A2M7SSS1	1973938
A0A399PWQ4	2292261
A0A070SJ02	1444180
I3U5Z1	333849
A0A6B8M422	173366
A0A1S7Q328	1183424
A0A6H9YYA0	359158
A0A069D1W8	1329250
A0A1H8DDC2	1121117
A0A6P0K7V2	2607803
A0A2M7SPD3	1973938
A0A2H0IY04	1973952
A0A181C507	215221
A0A178G6T8	1805634
A0A1I5XNR4	289003
A0A498CMF0	2321404
A0A317CFT1	1247513
A0A2H0IUL9	1973952
A0A1G1HKP7	1801722
A0A6N9L5W0	2584626
A0A317CIL4	1247513
A0A365TN04	2249812
A0A5J6MRW2	2602015
A0A1G1HUE2	1801722
A0A6P0KGQ6	2607803
A0A1F7XZQ1	1802493
A0A657XH15	2070650
A0A417GUI9	2293198
A0A546WIR5	1183413
A0A399PXD4	2292261
L1MXU8	1127695
A0A1X0Y5D7	1969733
A0A6H1S213	204042
A0A3S4ZA12	1656
X5U2D6	1287298
A0A3N0VLJ9	2689987
A0A425XQD5	1591
T2IHG0	423474
A0A1F4M2D1	1797574
A0A6I5JVX0	2698864
A0A0R3LZB1	1518501
A0A425X6P7	1591
A0A553KRI6	2595056
D8PAG6	330214
A0A4S0JQF6	2563923
A4EKW8	391593
A0A6N2EJL3	2480217
A0A192LRR4	1703960
A0A4V2P8A4	634765
A0A6G7VQ38	2715211
A0A1G8FH38	1882826
A0A1I3HHD0	1576369
A0A0W0SY18	1212489
A0A4Q5M6Z1	2054186
A0A0N0JAW4	1523420
A0A149VV54	1789004
A0A434V0P1	2496749
A0A7H8PYC8	2745199
A0A192LYV1	1703960
A0A498CRA1	2321404
A0A0A2LZD3	1121899
A0A1H0REQ9	80868
A0A192LQY1	1703960
A0A4S0L8J7	2563923
A0A6N2EA04	2480217
A0A653LG91	2653138
A0A660TM27	2202144
A0A1I5WIB4	289003
A0A1G1EY41	1801692
U6R943	1121098
A0A417H750	2293198
A0A5C7LF04	2202144
A0A1J5E1F8	1817895
S4GR20	1261066
B7BE83	537006
A0A4Q4IDH1	2511171
A0A4R3N5Z9	127458
A0A0F6RIT5	1261127
A0A1Z3VLM8	38289
A0A6G7VQR4	2715211
A0A0N0J9B3	1523420
A0A1I3IE40	1576369
A0A660T7N7	2202144
A0A3S1MYR5	2496749
A0A496QP28	2202144
A0A660T099	2202144
A0A6N2EF19	2480217
I4HS92	1160284
A0A2N9M2R3	2043164
A0A2H6GMI4	2005722
A0A0S8AUI8	1704025
A0A074THK4	1185766
E0QPT0	871571
I4I2W8	1160284
A0A0N1A956	1523420
A0A4R3N7V1	127458
A0A1A2B7N1	1834092
A0A2N9LKR4	2043164
A0A512CK40	1450
A0A1Q7ZEV8	1805101
A0A3A5EJ44	2082399
N6V9H6	1094496
V0UP64	1268991
A0A4S0NJN6	2563946
A0A1F2LQ73	1581110
A0A660TLZ1	2202144
I4HHK0	1160284
A0A6L7U4A8	2605256
A0A1A3GWE0	56689
A0A345UKG1	1457365
A0A4S0N6D4	2563946
A0A2T7BB61	413502
A0A1Q7VAZ0	1805101
E0QTE6	871571
A0A1N7BU39	1907311
A0A4U2XSX4	1405
A0A1I3S3M0	1576369
A0A178G8W4	1805634
A0A192LQQ6	1703960
A0A6G7VKS1	2715211
M6FVM6	996804
A0A1S7PB60	1183424
A0A328KRA0	1969377
V0W4L4	1268991
A0A265DWD3	1072583
A0A0A2M5I8	1121899
A0A149W052	1789004
A0A1A0M3D2	56689
A0A4S0NJN1	2563946
A0A1Y0GC56	1985873
I4HWD9	1160284
A0A1W9UV34	1971628
A0A4P7SBE7	2565560
A0A1F7G8E3	1802031
A0A0X8D5E5	1450761
A0A1G2BK32	1798550
A0A1A3P0Q4	1790
